Country Code,IncomeGroup,Year,"Birth rate, crude (per 1,000 people)","Death rate, crude (per 1,000 people)",Electric power consumption (kWh per capita),GDP (USD),GDP per capita (USD),Individuals using the Internet (% of population),"Infant mortality rate (per 1,000 live births)",Life expectancy at birth (years),Population density (people per sq. km of land area),Unemployment (% of total labor force) (modeled ILO estimate)
CUB,Upper middle income,1997,13.861,7.174,749.5498084599402,25365900000.0,2308.15,0.0682202,7.7,75.964,102.325,7.1
CUB,Upper middle income,1996,14.074,7.195,727.0633142061421,25017400000.0,2286.93,0.031949,8.1,75.686,101.856,7.61
CUB,Upper middle income,1995,14.302,7.215,705.2514147799576,30429800000.0,2794.74,9.17e-05,8.5,75.412,101.38,8.27
CUB,Upper middle income,1994,14.59,7.225,684.0938723365589,28448300000.0,2624.76,,8.9,75.164,100.917,8.314
CUB,Upper middle income,1993,14.965,7.216,663.5710561664622,22367300000.0,2073.09,,9.3,74.957,100.459,8.257
CUB,Upper middle income,1992,15.426,7.185,643.6639244814683,22085900000.0,2057.1,,9.8,74.801,99.9664,7.804
CUB,Upper middle income,1991,15.953,7.128,624.3540067470242,24316600000.0,2278.21,,10.3,74.696,99.3812,7.599
CUB,Upper middle income,1990,16.487,7.046,605.6233865446135,28645400000.0,2703.17,0.0,10.9,74.638,98.6684,
CUB,Upper middle income,1989,16.948,6.942,587.454684948275,27023500000.0,2572.69,,11.4,74.615,97.8023,
CUB,Upper middle income,1988,17.276,6.823,569.8310443998267,27459000000.0,2640.92,,12.0,74.607,96.8111,
CUB,Upper middle income,1987,17.438,6.699,552.736113067832,25213900000.0,2451.13,,12.7,74.595,95.7788,
CUB,Upper middle income,1986,17.434,6.573,536.154029675797,24226600000.0,2378.91,,13.4,74.566,94.8222,
CUB,Upper middle income,1985,17.275,6.45,520.0694087855231,22920500000.0,2269.82,,14.1,74.511,94.0215,
CUB,Upper middle income,1984,16.987,6.329,504.4673265219573,24039400000.0,2396.35,,14.8,74.427,93.4046,
CUB,Upper middle income,1983,16.653,6.212,489.33330672629864,22204900000.0,2224.65,,15.6,74.315,92.9358,
CUB,Upper middle income,1982,16.366,6.102,474.6533075245096,20953500000.0,2107.93,,16.5,74.175,92.5542,
CUB,Upper middle income,1981,16.203,6.004,460.41370829877434,20150300000.0,2035.61,,17.4,74.004,92.1684,
CUB,Upper middle income,1980,16.278,5.927,446.60129704981114,19912900000.0,2021.72,,18.3,73.794,91.7082,
CUB,Upper middle income,1979,16.703,5.878,433.2032581383167,19584400000.0,2000.28,,19.4,73.543,91.1625,
CUB,Upper middle income,1978,17.504,5.861,420.20716039416726,17844700000.0,1835.11,,20.5,73.249,90.5404,
CUB,Upper middle income,1977,18.663,5.877,407.60094558234226,14206200000.0,1472.73,,21.7,72.915,89.8151,
CUB,Upper middle income,1976,20.138,5.928,395.37291721487196,13789600000.0,1443.3,,22.9,72.543,88.9589,
CUB,Upper middle income,1975,21.831,6.011,383.51172969842577,13027400000.0,1379.08,,24.3,72.138,87.9557,
CUB,Upper middle income,1974,23.61,6.121,372.006377807473,11406000000.0,1223.69,,25.7,71.707,86.7872,
CUB,Upper middle income,1973,25.334,6.252,360.8461864732488,9987710000.0,1088.13,,27.2,71.255,85.4637,
CUB,Upper middle income,1972,26.894,6.397,350.0208008790513,8135150000.0,901.367,,28.8,70.787,84.0349,
CUB,Upper middle income,1971,28.235,6.556,339.52017685267975,6914660000.0,779.724,,30.5,70.306,82.5706,
CUB,Upper middle income,1970,29.383,6.729,329.33457154709936,5693010000.0,653.427,,32.3,69.809,81.1224,
CUB,Upper middle income,1969,30.42,6.922,319.4545344006863,,,,34.1,69.29,79.7149,
CUB,Upper middle income,1968,31.437,7.138,309.8708983686658,,,,36.0,68.744,78.3385,
CUB,Upper middle income,1967,32.469,7.375,300.5747714176058,,,,37.9,68.171,76.9682,
CUB,Upper middle income,1966,33.475,7.628,291.55752827507763,,,,39.9,67.573,75.5632,
CUB,Upper middle income,1965,34.308,7.882,282.81080242682526,,,,42.1,66.956,74.0984,
CUB,Upper middle income,1964,34.774,8.121,274.32647835402054,,,,44.3,66.327,72.563,
CUB,Upper middle income,1963,34.76,8.336,266.0966840033999,,,,46.7,65.695,70.9804,
CUB,Upper middle income,1962,34.242,8.524,258.1137834832979,,,,,65.066,69.3998,
CUB,Upper middle income,1961,33.287,8.686,250.37036997879892,,,,,64.446,67.8883,
CUB,Upper middle income,1960,32.046,8.834,242.85925887943495,,,,,63.834,,
CUW,High income: nonOECD,2018,,,5713.0,,,,,,,
CUW,High income: nonOECD,2017,9.7,8.9,5541.61,3116610000.0,19457.5,68.1272,,78.0171,360.755,
CUW,High income: nonOECD,2016,11.2,9.3,5375.3616999999995,3122290000.0,19555.4,61.8555,,77.7195,359.604,
CUW,High income: nonOECD,2015,11.9,8.8,5214.1008489999995,3151910000.0,19951.3,,,78.0756,355.811,
CUW,High income: nonOECD,2014,12.6,8.8,5057.67782353,3158410000.0,20258.0,,,77.9756,351.146,
CUW,High income: nonOECD,2013,12.7,8.1,4905.947488824099,3147620000.0,20462.7,,,77.8268,346.446,
CUW,High income: nonOECD,2012,13.4,8.2,4758.769064159376,3131100000.0,20587.4,,,77.5244,342.541,
CUW,High income: nonOECD,2011,13.1,8.5,4616.0059922345945,3038700000.0,20146.4,,,77.4732,339.709,
CUW,High income: nonOECD,2010,13.6,8.4,4477.5258124675565,,,,,,334.917,
CUW,High income: nonOECD,2009,13.0,7.9,4343.200038093531,,,,,76.1561,330.705,
CUW,High income: nonOECD,2008,13.8,8.6,4212.904036950724,,,,,75.3098,328.559,
CUW,High income: nonOECD,2007,13.4,7.9,4086.5169158422023,,,,,75.3634,324.45,
CUW,High income: nonOECD,2006,13.6,8.0,3963.921408366936,,,,,74.7098,318.106,
CUW,High income: nonOECD,2005,,,3845.0037661159276,,,,,,310.041,
CUW,High income: nonOECD,2004,,,3729.65365313245,,,,,,302.234,
CUW,High income: nonOECD,2003,,,3617.7640435384765,,,,,,297.065,
CUW,High income: nonOECD,2002,,,3509.231122232322,,,,,,291.002,
CUW,High income: nonOECD,2001,,,3403.9541885653525,,,,,,290.646,
CUW,High income: nonOECD,2000,,,3301.8355629083917,,,,,,301.486,
CUW,High income: nonOECD,1999,,,3202.7804960211397,,,,,,314.027,
CUW,High income: nonOECD,1998,,,3106.697081140506,,,,,,325.387,
CUW,High income: nonOECD,1997,,,3013.4961687062905,,,,,,330.982,
CUW,High income: nonOECD,1996,,,2923.0912836451016,,,,,,329.518,
CUW,High income: nonOECD,1995,,,2835.398545135748,,,,,,326.89,
CUW,High income: nonOECD,1994,,,2750.336588781676,,,,,,325.743,
CUW,High income: nonOECD,1993,,,2667.8264911182255,,,,,,324.998,
CUW,High income: nonOECD,1992,,,2587.7916963846783,,,,,,324.126,
CUW,High income: nonOECD,1991,,,2510.157945493138,,,,,,325.232,
CUW,High income: nonOECD,1990,,,2434.853207128344,,,,,,327.477,
CUW,High income: nonOECD,1989,,,2361.8076109144936,,,,,,330.939,
CUW,High income: nonOECD,1988,,,2290.9533825870585,,,,,,336.158,
CUW,High income: nonOECD,1987,,,2222.224781109447,,,,,,341.117,
CUW,High income: nonOECD,1986,,,2155.5580376761636,,,,,,343.833,
CUW,High income: nonOECD,1985,,,2090.8912965458785,,,,,,343.944,
CUW,High income: nonOECD,1984,,,2028.164557649502,,,,,,342.207,
CUW,High income: nonOECD,1983,,,1967.319620920017,,,,,,340.448,
CUW,High income: nonOECD,1982,,,1908.3000322924163,,,,,,338.065,
CUW,High income: nonOECD,1981,,,1851.0510313236437,,,,,,334.75,
CUW,High income: nonOECD,1980,,,1795.5195003839344,,,,,,333.426,
CUW,High income: nonOECD,1979,,,1741.6539153724161,,,,,,332.998,
CUW,High income: nonOECD,1978,,,1689.4042979112437,,,,,,334.101,
CUW,High income: nonOECD,1977,,,1638.7221689739065,,,,,,336.619,
CUW,High income: nonOECD,1976,,,1589.5605039046893,,,,,,336.484,
CUW,High income: nonOECD,1975,,,1541.8736887875484,,,,,,335.876,
CUW,High income: nonOECD,1974,,,1495.617478123922,,,,,,334.124,
CUW,High income: nonOECD,1973,,,1450.7489537802044,,,,,,330.883,
CUW,High income: nonOECD,1972,,,1407.226485166798,,,,,,332.68,
CUW,High income: nonOECD,1971,,,1365.0096906117942,,,,,,331.957,
CUW,High income: nonOECD,1970,,,1324.0593998934403,,,,,,325.989,
CUW,High income: nonOECD,1969,,,1284.3376178966369,,,,,,321.128,
CUW,High income: nonOECD,1968,,,1245.807489359738,,,,,,315.986,
CUW,High income: nonOECD,1967,,,1208.4332646789458,,,,,,311.126,
CUW,High income: nonOECD,1966,,,1172.1802667385773,,,,,,307.842,
CUW,High income: nonOECD,1965,,,1137.01485873642,,,,,,304.653,
CUW,High income: nonOECD,1964,,,1102.9044129743274,,,,,,299.883,
CUW,High income: nonOECD,1963,,,1069.8172805850975,,,,,,294.73,
CUW,High income: nonOECD,1962,,,1037.7227621675447,,,,,,289.221,
CUW,High income: nonOECD,1961,,,1006.5910793025181,,,,,,284.065,
CUW,High income: nonOECD,1960,,,976.3933469234426,,,,,,,
CYP,High income: nonOECD,2018,,,3778.0,24469800000.0,28159.3,84.4336,1.9,,128.708,8.109
CYP,High income: nonOECD,2017,10.668,6.952,3664.66,22141900000.0,25760.8,80.7432,2.0,80.672,127.671,11.052
CYP,High income: nonOECD,2016,10.852,6.89,3554.7201999999997,20453800000.0,24019.1,75.9002,2.1,80.513,126.644,12.95
CYP,High income: nonOECD,2015,11.011,6.838,3448.0785939999996,19680600000.0,23217.5,71.7159,2.2,80.35,125.648,14.908
CYP,High income: nonOECD,2014,11.143,6.799,3344.6362361799997,23364700000.0,27407.2,69.33,2.3,80.178,124.706,16.088
CYP,High income: nonOECD,2013,11.255,6.772,3244.2971490945997,24084600000.0,27942.3,65.4548,2.4,79.999,123.795,15.871
CYP,High income: nonOECD,2012,11.353,6.758,3146.9682346217614,25041400000.0,28984.9,60.6899,2.6,79.812,122.84,11.795
CYP,High income: nonOECD,2011,11.441,6.753,3052.5591875831083,27427000000.0,32233.6,56.8599,2.7,79.621,121.735,7.856
CYP,High income: nonOECD,2010,11.517,6.756,2960.982411955615,25562300000.0,30818.5,52.99,2.9,79.43,120.413,6.263
CYP,High income: nonOECD,2009,11.577,6.763,2872.152939596947,25942700000.0,32105.9,49.81,3.1,79.245,118.84,5.364
CYP,High income: nonOECD,2008,11.626,6.772,2785.9883514090384,27839700000.0,35391.0,42.31,3.3,79.071,117.052,3.655
CYP,High income: nonOECD,2007,11.674,6.779,2702.408700866767,23968800000.0,31244.9,40.77,3.6,78.91,115.12,3.922
CYP,High income: nonOECD,2006,11.733,6.783,2621.336439840764,20072800000.0,26729.3,35.83,3.8,78.764,113.15,4.543
CYP,High income: nonOECD,2005,11.821,6.787,2542.696346645541,18433400000.0,24959.3,32.81,4.1,78.63,111.219,5.304
CYP,High income: nonOECD,2004,11.957,6.791,2466.4154562461745,17320600000.0,23792.6,33.83,4.4,78.506,109.352,4.333
CYP,High income: nonOECD,2003,12.153,6.798,2392.4229925587892,14547300000.0,20252.2,30.09,4.7,78.385,107.528,4.135
CYP,High income: nonOECD,2002,12.421,6.811,2320.650302782026,11420200000.0,16093.2,28.32,5.0,78.264,105.732,3.299
CYP,High income: nonOECD,2001,12.765,6.828,2251.030793698565,10397900000.0,14821.4,18.8188,5.3,78.139,103.926,3.984
CYP,High income: nonOECD,2000,13.2,6.847,2183.499869887608,9985840000.0,14388.3,15.2554,5.7,78.009,102.088,4.967
CYP,High income: nonOECD,1999,13.731,6.865,2117.9948737909795,10497900000.0,15287.9,11.3424,6.1,77.875,100.221,5.7
CYP,High income: nonOECD,1998,14.347,6.88,2054.4550275772503,10248600000.0,15092.8,8.89054,6.5,77.738,98.3444,5.047
CYP,High income: nonOECD,1997,15.023,6.889,1992.8213767499326,9547820000.0,14234.2,4.37827,7.0,77.598,96.4491,4.515
CYP,High income: nonOECD,1996,15.735,6.895,1933.0367354474347,10011900000.0,15139.2,0.673344,7.5,77.456,94.5263,3.998
CYP,High income: nonOECD,1995,16.446,6.898,1875.0456333840114,9933140000.0,15261.4,0.410121,7.9,77.312,92.5739,3.512
CYP,High income: nonOECD,1994,17.121,6.902,1818.7942643824908,7425700000.0,11617.7,0.111035,8.4,77.166,90.5963,3.035
CYP,High income: nonOECD,1993,17.731,6.911,1764.2304364510162,6590290000.0,10526.1,0.0563675,8.9,77.017,88.6089,2.581
CYP,High income: nonOECD,1992,18.259,6.928,1711.3035233574856,6912150000.0,11310.1,0.0500604,9.3,76.866,86.6462,2.09
CYP,High income: nonOECD,1991,18.694,6.953,1659.964417656761,5770200000.0,9696.1,,9.6,76.712,84.7537,2.036
CYP,High income: nonOECD,1990,19.049,6.987,1610.1654851270582,5591130000.0,9641.58,0.0,9.9,76.554,82.967,
CYP,High income: nonOECD,1989,19.347,7.029,1561.8605205732463,4563480000.0,8038.91,,10.1,76.394,81.2821,
CYP,High income: nonOECD,1988,19.62,7.077,1515.004704956049,4278790000.0,7645.63,,10.4,76.231,79.705,
CYP,High income: nonOECD,1987,19.883,7.128,1469.5545638073675,3704810000.0,6690.58,,10.7,76.064,78.2874,
CYP,High income: nonOECD,1986,20.132,7.183,1425.4679268931463,3090730000.0,5642.63,,11.4,75.893,77.0931,
CYP,High income: nonOECD,1985,20.34,7.243,1382.703889086352,2430410000.0,4488.29,,12.3,75.718,76.1564,
CYP,High income: nonOECD,1984,20.467,7.309,1341.2227724137613,2278250000.0,4258.74,,13.4,75.54,75.5102,
CYP,High income: nonOECD,1983,20.483,7.382,1300.9860892413485,2160360000.0,4091.05,,14.7,75.358,75.1166,
CYP,High income: nonOECD,1982,20.379,7.462,1261.956506564108,2159240000.0,4122.78,,16.1,75.173,74.8595,
CYP,High income: nonOECD,1981,20.168,7.549,1224.0978113671847,2087500000.0,4033.24,,17.6,74.983,74.5858,
CYP,High income: nonOECD,1980,19.876,7.649,1187.374877026169,2154310000.0,4232.02,,19.1,74.79,74.178,
CYP,High income: nonOECD,1979,19.543,7.769,1151.753630715384,1288720000.0,2559.26,,20.7,74.592,73.5936,
CYP,High income: nonOECD,1978,19.219,7.906,1117.2010217939226,964027000.0,1929.4,,,74.39,72.8622,
CYP,High income: nonOECD,1977,18.947,8.051,1083.6849911401048,734888000.0,1476.27,,,74.183,72.0265,
CYP,High income: nonOECD,1976,18.753,8.189,1051.1744414059017,576090000.0,1157.41,,,73.971,71.1609,
CYP,High income: nonOECD,1975,18.646,8.285,1019.6392081637244,489915000.0,976.334,,,73.753,70.3194,
CYP,High income: nonOECD,1974,18.617,8.299,989.0500319188128,,,,,73.53,69.5165,
CYP,High income: nonOECD,1973,18.647,8.215,959.3785309612483,,,,,73.302,68.7345,
CYP,High income: nonOECD,1972,18.726,8.031,930.5971750324109,,,,,73.067,67.9652,
CYP,High income: nonOECD,1971,18.866,7.763,902.6792597814385,,,,,72.825,67.1925,
CYP,High income: nonOECD,1970,19.107,7.445,875.5988819879954,,,,,72.576,66.4089,
CYP,High income: nonOECD,1969,19.494,7.129,849.3309155283554,,,,,72.318,65.597,
CYP,High income: nonOECD,1968,20.046,6.863,823.8509880625048,,,,,72.052,64.7722,
CYP,High income: nonOECD,1967,20.753,6.686,799.1354584206297,,,,,71.776,63.9944,
CYP,High income: nonOECD,1966,21.584,6.612,775.1613946680106,,,,,71.491,63.3451,
CYP,High income: nonOECD,1965,22.473,6.644,751.9065528279704,,,,,71.197,62.8751,
CYP,High income: nonOECD,1964,23.339,6.766,729.3493562431313,,,,,70.895,62.6218,
CYP,High income: nonOECD,1963,24.113,6.94,707.4688755558373,,,,,70.587,62.5447,
CYP,High income: nonOECD,1962,24.746,7.132,686.2448092891622,,,,,70.272,62.5207,
CYP,High income: nonOECD,1961,25.222,7.324,665.6574650104872,,,,,69.949,62.3804,
CYP,High income: nonOECD,1960,25.558,7.506,645.6877410601726,,,,,69.618,,
CZE,High income: OECD,2018,,,5899.0,245000000000.0,23078.6,80.6882,2.7,,137.603,2.397
CZE,High income: OECD,2017,10.8,10.5,5722.03,216000000000.0,20379.9,78.7192,2.6,79.4756,137.198,2.89
CZE,High income: OECD,2016,10.7,10.2,5550.3691,195000000000.0,18463.4,76.4812,2.6,79.0268,136.834,3.951
CZE,High income: OECD,2015,10.5,10.5,5383.858026999999,187000000000.0,17715.6,75.6688,2.5,78.578,136.589,5.046
CZE,High income: OECD,2014,10.4,10.0,5222.34228619,208000000000.0,19744.6,74.2317,2.5,78.8244,136.303,6.108
CZE,High income: OECD,2013,10.2,10.4,5065.672017604299,209000000000.0,19916.0,74.1104,2.5,78.1756,136.16,6.953
CZE,High income: OECD,2012,10.3,10.3,4913.70185707617,207000000000.0,19729.9,73.43,2.5,78.0756,136.097,6.978
CZE,High income: OECD,2011,10.4,10.2,4766.290801363884,228000000000.0,21717.5,70.49,2.6,77.8732,135.889,6.711
CZE,High income: OECD,2010,11.2,10.2,4623.302077322968,207000000000.0,19808.1,68.82,2.7,77.4244,135.609,7.279
CZE,High income: OECD,2009,11.3,10.3,4484.603015003279,206000000000.0,19741.6,64.43,2.8,77.078,135.197,6.662
CZE,High income: OECD,2008,11.5,10.1,4350.06492455318,236000000000.0,22698.9,62.97,3.0,76.9756,134.429,4.392
CZE,High income: OECD,2007,11.1,10.2,4219.562976816585,189000000000.0,18373.6,51.93,3.2,76.7244,133.318,5.32
CZE,High income: OECD,2006,10.3,10.2,4092.976087512087,155000000000.0,15183.6,47.93,3.4,76.5244,132.542,7.148
CZE,High income: OECD,2005,10.0,10.6,3970.1868048867245,136000000000.0,13346.2,35.27,3.5,75.9244,132.167,7.927
CZE,High income: OECD,2004,9.6,10.5,3851.0812007401228,119000000000.0,11685.9,35.5,3.7,75.722,131.984,8.21
CZE,High income: OECD,2003,9.2,10.9,3735.548764717919,99627100000.0,9773.12,34.3,3.9,75.1707,131.927,7.544
CZE,High income: OECD,2002,9.1,10.6,3623.4823017763815,81910800000.0,8032.9,23.93,4.1,75.222,131.965,7.019
CZE,High income: OECD,2001,8.9,10.5,3514.77783272309,67523600000.0,6609.21,14.6972,4.3,75.1732,132.22,7.991
CZE,High income: OECD,2000,8.9,10.6,3409.334497741397,61649500000.0,6011.62,9.78053,4.5,74.9683,132.717,8.762
CZE,High income: OECD,1999,8.7,10.7,3307.054462809155,64867500000.0,6307.7,6.8328,4.8,74.6683,133.09,8.489
CZE,High income: OECD,1998,8.8,10.6,3207.8428289248805,66490400000.0,6458.9,3.89591,5.2,74.5146,133.226,5.904
CZE,High income: OECD,1997,8.8,10.9,3111.607544057134,61792200000.0,5996.83,2.9157,5.8,73.8249,133.352,4.271
CZE,High income: OECD,1996,8.8,10.9,3018.25931773542,66985800000.0,6493.86,1.94038,6.4,73.7146,133.496,3.894
CZE,High income: OECD,1995,9.3,11.4,2927.7115382033567,59775700000.0,5788.15,1.45358,7.1,73.0749,133.652,4.024
CZE,High income: OECD,1994,10.3,11.4,2839.880192057256,47554700000.0,4601.95,1.25922,7.9,72.9727,133.733,4.296
CZE,High income: OECD,1993,11.7,11.4,2754.6837862955385,40614400000.0,3931.74,0.58132,8.6,72.7678,133.685,4.32
CZE,High income: OECD,1992,11.8,11.7,2672.0432727066723,34590100000.0,3352.03,,9.3,72.2717,133.546,3.182
CZE,High income: OECD,1991,12.5,12.1,2591.881974525472,29675500000.0,2878.72,,9.9,71.8983,133.41,2.27
CZE,High income: OECD,1990,12.6,12.5,2514.125515289708,40477400000.0,3917.16,0.0,10.4,71.3839,133.73,
CZE,High income: OECD,1989,12.4,12.3,2438.7017498310165,,,,10.7,71.6756,134.089,
CZE,High income: OECD,1988,12.8,12.1,2365.540697336086,,,,11.1,71.6415,134.014,
CZE,High income: OECD,1987,12.7,12.3,2294.5744764160036,,,,11.5,71.4456,133.911,
CZE,High income: OECD,1986,12.9,12.8,2225.737242123523,,,,12.0,70.9973,133.845,
CZE,High income: OECD,1985,13.1,12.7,2158.9651248598175,,,,12.3,71.0463,133.779,
CZE,High income: OECD,1984,13.3,12.8,2094.196171114023,,,,12.4,70.8376,133.69,
CZE,High income: OECD,1983,13.3,13.0,2031.3702859806021,,,,12.7,70.5915,133.608,
CZE,High income: OECD,1982,13.7,12.7,1970.429177401184,,,,13.0,70.8078,133.491,
CZE,High income: OECD,1981,14.0,12.7,1911.3163020791483,,,,13.4,70.7222,133.306,
CZE,High income: OECD,1980,14.9,13.2,1853.976813016774,,,,,70.278,133.353,
CZE,High income: OECD,1979,16.7,12.4,1798.3575086262704,,,,,70.7495,133.2,
CZE,High income: OECD,1978,17.5,12.4,1744.4067833674824,,,,,70.6439,132.549,
CZE,High income: OECD,1977,17.8,12.4,1692.074579866458,,,,,70.5734,131.833,
CZE,High income: OECD,1976,18.5,12.4,1641.312342470464,,,,,70.5327,131.046,
CZE,High income: OECD,1975,19.1,12.4,1592.07297219635,,,,,70.4146,130.175,
CZE,High income: OECD,1974,19.4,12.7,1544.3107830304596,,,,,70.0866,129.267,
CZE,High income: OECD,1973,18.3,12.5,1497.9814595395458,,,,,70.0227,128.41,
CZE,High income: OECD,1972,16.6,12.1,1453.0420157533592,,,,,70.1766,127.703,
CZE,High income: OECD,1971,15.7,12.5,1409.4507552807586,,,,,69.6771,127.175,
CZE,High income: OECD,1970,15.0,12.5,1367.1672326223359,,,,,69.4402,127.58,
CZE,High income: OECD,1969,14.5,12.2,1326.1522156436656,,,,,69.3671,128.078,
CZE,High income: OECD,1968,13.9,11.7,1286.3676491743556,,,,,69.8407,127.816,
CZE,High income: OECD,1967,14.1,11.1,1247.776619699125,,,,,70.2641,127.513,
CZE,High income: OECD,1966,14.4,10.8,1210.343321108151,,,,,70.3849,127.1,
CZE,High income: OECD,1965,15.1,10.7,1174.0330214749067,,,,,70.1632,126.561,
CZE,High income: OECD,1964,15.9,10.5,1138.8120308306593,,,,,70.4595,125.894,
CZE,High income: OECD,1963,15.4,10.4,1104.6476699057396,,,,,70.3044,125.154,
CZE,High income: OECD,1962,13.9,10.8,1071.5082398085674,,,,,69.7868,124.559,
CZE,High income: OECD,1961,13.7,9.9,1039.3629926143103,,,,,70.5127,124.067,
CZE,High income: OECD,1960,13.4,9.8,1008.1821028358809,,,,,70.3488,,
DNK,High income: OECD,2018,,,6491.0,352000000000.0,60726.5,97.6443,3.6,,138.067,4.975
DNK,High income: OECD,2017,10.6,8.2,6296.2699999999995,330000000000.0,57218.9,97.0994,3.6,81.0049,137.294,5.743
DNK,High income: OECD,2016,10.8,9.2,6107.381899999999,312000000000.0,54467.1,96.9678,3.6,80.8537,136.414,6.181
DNK,High income: OECD,2015,10.2,9.2,5924.160443,303000000000.0,53254.9,96.3305,3.6,80.7024,135.353,6.168
DNK,High income: OECD,2014,10.1,9.1,5746.435629709999,353000000000.0,62549.0,95.99,3.5,80.7,134.4,6.589
DNK,High income: OECD,2013,10.0,9.3,5574.0425608187,344000000000.0,61191.2,94.6297,3.5,80.3,133.721,6.997
DNK,High income: OECD,2012,10.4,9.4,5406.821283994138,327000000000.0,58507.5,92.26,3.4,80.0512,133.164,7.526
DNK,High income: OECD,2011,10.6,9.4,5244.616645474313,344000000000.0,61753.6,89.81,3.4,79.8,131.289,7.573
DNK,High income: OECD,2010,11.4,9.8,5087.278146110084,322000000000.0,58041.4,88.72,3.5,79.1,130.749,7.464
